Año;Cod_Inst;Nombre_Institución;Tipo_Institución;Clasificación1;Clasificación2;Clasificación3;Clasificación4;Clasificación5;Nombre_sede;Comuna_sede;Nombre_Región;Orden_Geográfico;Cód_Carrera;Carrera_genérica;Nombre_programa;Mención_Especialidad;Horario;Tipo_programa;Area_conocimiento;idgenerocarrera;Tipo_carrera;IngresoDirecto;Año_inicio;NombreCampus;Duración_semestres;Cód_campus;Cód_sede;Título;Grado_académico;Máximo_puntaje_psu_prom_math_leng;Promedio_pje_psu_prom_math_leng;Mínimo_puntaje_psu_prom_math_leng;Puntaje_corte_primerselec;Puntaje_corte_promcarrera;Puntaje_corte_ultselec;Máximo_pje_nem;Promedio_pje_nem;Mínimo_pje_nem;Máximo_pje_ranking;Promedio_pje_ranking;Mínimo_pje_ranking;Número_alumnos_ingreso_psu;Número_alumnos_otro_ingreso;Valor_matricula;Valor_arancel;Valor_título;Vacantes;Matrícula_primer_año_hombres;Matrícula_primer_año_mujeres;Matrícula_primer_año_extranjero;Matrícula_primer_año;Matrícula_total_hombres;Matrícula_total_mujeres;Matrícula_total_extranjero;Matrícula_total;Matrícula_total_cohorte_año_anterior;Cód_sies;Pregado_postgrado
2020;1034;U. DEL DESARROLLO;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Lo Barnechea;Lo Barnechea;Región Metropolitana;7;42972;Terapia Ocupacional;Terapia Ocupacional;;Diurno;Programa Regular;Salud;1009012;Profesional con Licenciatura;Ingreso Directo;2020;;10;;1034002;Terapeuta Ocupacional;Licenciado en Ciencias de la Ocupación;701;573;517;706;558;500;718;581;451;753;585;451;33;6;706496;5934564;0;60;4;35;0;39;4;41;0;45;;I45S4C965J1V1;Pregrado
2020;1034;U. DEL DESARROLLO;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Concepción;Concepción;Región del Bío-Bío;10;28862;Ingeniería Civil en Minas;Ingeniería Civil en Minería;;Diurno;Programa Regular;Tecnología;1008002;Profesional con Licenciatura;Ingreso Directo;2014;;10;;1034001;Licenciado(a) en Ciencias de la Ingeniería;Ingeniero Civil en Minería;;;;;;;;;;;;;;;0;;0;;0;0;0;0;10;2;0;12;;I45S1C511J1V1;Pregrado
2020;1034;U. DEL DESARROLLO;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Lo Barnechea;Lo Barnechea;Región Metropolitana;7;26435;Ingeniería Civil en Minas;Ingeniería Civil en Minería;;Diurno;Programa Regular;Tecnología;1008002;Profesional con Licenciatura;Ingreso Directo;2013;;10;;1034002;Ingeniero Civil en Minería;Licenciado(a) en Ciencias de la Ingeniería;735;656;548;721;675;572;756;640;429;805;658;429;13;5;706496;6641060;0;40;16;2;0;18;70;21;2;91;;I45S4C511J1V1;Pregrado
2020;1034;U. DEL DESARROLLO;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Lo Barnechea;Lo Barnechea;Región Metropolitana;7;22038;Ingeniería Civil en Obras Civiles y similares;Ingeniería Civil en Obras Civiles;;Diurno;Programa Regular;Tecnología;1008003;Profesional con Licenciatura;Ingreso Directo;2011;;10;;1034002;Ingeniero Civil en Obras Civiles;Licenciado en Ingeniería;767;618;520;738;628;558;803;589;446;850;603;448;21;6;706496;6641060;0;40;23;4;1;27;110;26;2;136;;I45S4C416J1V1;Pregrado
2020;1034;U. DEL DESARROLLO;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Concepción;Concepción;Región del Bío-Bío;10;4666;Ingeniería Civil Industrial;Ingeniería Civil Industrial;;Diurno;Programa Regular;Tecnología;1008004;Profesional con Licenciatura;Ingreso Directo;1994;;10;;1034001;Ingeniero Civil Industrial;Licenciado en Ciencias de la Ingeniería;765;626;538;745;642;546;809;633;424;850;645;424;106;13;480417;5736745;0;95;90;29;0;119;319;120;0;439;;I45S1C7J1V2;Pregrado
2020;1034;U. DEL DESARROLLO;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Lo Barnechea;Lo Barnechea;Región Metropolitana;7;4674;Ingeniería Civil Industrial;Ingeniería Civil Industrial;;Diurno;Programa Regular;Tecnología;1008004;Profesional con Licenciatura;Ingreso Directo;1999;;10;;1034002;Ingeniero Civil Industrial;Licenciado en Ciencias de la Ingeniería;763;665;582;776;685;634;777;650;457;850;675;459;57;32;706496;6641060;0;60;70;19;2;89;415;113;9;528;;I45S4C7J1V2;Pregrado
2020;1034;U. DEL DESARROLLO;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Lo Barnechea;Lo Barnechea;Región Metropolitana;7;36448;Ingeniería Civil Plan Común;Ingeniería Civil Plan Común;;Diurno;Programa Regular;Tecnología;1008032;Plan Común o Ciclo Básico;Ingreso Directo;2017;;4;;1034002;;;736;595;510;722;610;553;813;574;429;830;585;429;109;16;706496;6641060;0;120;102;23;2;125;162;35;3;197;;I45S4C773J1V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Concepción;Concepción;Región del Bío-Bío;10;14829;Administración pública y similares;Administración Pública;;Diurno;Programa Regular;Administración y Comercio;1010002;Profesional con Licenciatura;Ingreso Directo;2007;Las Tres Pascualas;10;1035001003;1035001;Administrador Público;Licenciado en Ciencias de la Administración Pública;703;533;453;762;556;464;777;529;391;839;534;395;56;12;123200;3004700;127034;80;41;27;0;68;151;101;0;252;;I39S2C55J1V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Concepción;Concepción;Región del Bío-Bío;10;40883;Administración pública y similares;Administración Pública (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010002;Profesional con Licenciatura;Ingreso Directo;2019;Las Tres Pascualas;5;1035001003;1035001;Administrador Publico;Licenciado en Ciencias de la Administración Publica;;;;;;;;;;;;;;20;123200;3004700;127034;16;7;13;0;20;12;19;0;31;;I39S2C55J2V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Patagonia (Puerto Montt);Puerto Montt;Región de Los Lagos;14;40894;Administración pública y similares;Administración Pública (P.E.);;Otro;Programa Especial;Administración y Comercio;1010002;Profesional con Licenciatura;Ingreso Directo;2019;Pelluco Alto;5;1035002001;1035002;Administrador Publico;Licenciado en Ciencias de la Administración Publica;;;;;;;;;;;;;;13;179700;2598400;127034;16;5;8;0;13;8;10;0;18;;I39S8C55J5V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Santiago;Recoleta;Región Metropolitana;7;39410;Administración pública y similares;Administración Pública (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010002;Profesional con Licenciatura;Ingreso Directo;2018;Bellavista;5;1035006003;1035006;Administrador Publico;Licenciado en Ciencias de la Administración Pública;;;;;;;;;;;;;;16;179700;2598400;127034;20;9;7;0;16;29;18;0;47;;I39S6C55J2V2;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Santiago;Recoleta;Región Metropolitana;7;39258;Administración pública y similares;Administración Pública (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010002;Profesional con Licenciatura;No es Ingreso Directo;2018;Bellavista;6;1035006003;1035006;Administrador Publico;Licenciado en Ciencias de la Administración Pública;;;;;;;;;;;;;;29;179700;2598400;127034;16;10;19;0;29;23;49;0;72;;I39S6C55J2V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Valdivia;Valdivia;Región de los Ríos;13;40899;Administración pública y similares;Administración Pública (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010002;Profesional con Licenciatura;Ingreso Directo;2019;Valdivia;5;1035005001;1035005;Administrador Publico;Licenciado en Ciencias de la Administración Publica;;;;;;;;;;;;;;11;179700;2598400;127034;16;5;6;0;11;5;6;0;11;;I39S7C55J5V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Santiago;Recoleta;Región Metropolitana;7;36450;Contabilidad, Auditoría y similares;Contador Auditor (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010004;Profesional con Licenciatura;Ingreso Directo;2017;Bellavista;6;1035006003;1035006;Contador Auditor;Licenciado en Contabilidad y Auditoria;;;;;;;;;;;;;;14;179700;2598400;127034;16;4;10;0;14;13;30;0;43;;I39S6C78J2V2;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Santiago;Recoleta;Región Metropolitana;7;36449;Contabilidad, Auditoría y similares;Contador Auditor (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010004;Profesional con Licenciatura;Ingreso Directo;2017;Bellavista;5;1035006003;1035006;Contador Auditor;Licenciado en Contabilidad y Auditoria;;;;;;;;;;;;;;35;179700;2598400;127034;28;16;19;0;35;40;52;0;92;;I39S6C78J2V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Concepción;Concepción;Región del Bío-Bío;10;4723;Ingeniería Comercial;Ingeniería Comercial;;Diurno;Programa Regular;Administración y Comercio;1010005;Profesional con Licenciatura;Ingreso Directo;1990;;10;;1035001;Ingeniero Comercial;Licenciado en Ciencias de la Administración de Empresas;663;527;451;664;538;457;760;536;358;781;544;358;41;16;179700;4133800;127034;120;39;18;0;57;266;132;0;398;;I39S2C1J1V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Patagonia (Puerto Montt);Puerto Montt;Región de Los Lagos;14;4740;Ingeniería Comercial;Ingeniería Comercial;;Diurno;Programa Regular;Administración y Comercio;1010005;Profesional con Licenciatura;Ingreso Directo;2002;;10;;1035002;Ingeniero Comercial;Licenciado en Ciencias de la Administración de Empresas;649;567;473;683;583;493;718;590;480;809;610;480;21;4;179700;4056800;127034;60;14;11;0;25;60;38;0;98;;I39S8C1J1V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Santiago;Santiago;Región Metropolitana;7;10514;Ingeniería Comercial;Ingeniería Comercial;;Diurno;Programa Regular;Administración y Comercio;1010005;Profesional con Licenciatura;Ingreso Directo;2006;;10;;1035006;Ingeniero Comercial;Licenciado en Ciencias de la Administración;616;515;455;623;525;456;703;505;294;786;517;311;23;18;179700;4705400;127034;130;27;14;0;41;209;139;0;348;;I39S6C1J1V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Valdivia;Valdivia;Región de los Ríos;13;20776;Ingeniería Comercial;Ingeniería Comercial;;Diurno;Programa Regular;Administración y Comercio;1010005;Profesional con Licenciatura;Ingreso Directo;2010;Valdivia;10;1035005001;1035005;Ingeniero Comercial;Licenciado en Ciencias de la Administración de Empresas;668;530;474;661;528;467;729;515;374;754;521;374;17;7;179700;4056800;127034;50;19;5;0;24;108;43;0;151;;I39S7C1J1V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Concepción;Concepción;Región del Bío-Bío;10;36453;Ingeniería Comercial;Ingeniería Comercial (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010005;Profesional con Licenciatura;Ingreso Directo;2017;Las Tres Pascualas;4;1035001003;1035001;Ingeniero Comercial;Licenciado en Ciencias de la Administración;;;;;;;;;;;;;;22;179700;3248000;127034;8;9;13;0;22;17;18;0;35;;I39S2C1J2V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Concepción;Concepción;Región del Bío-Bío;10;36454;Ingeniería Comercial;Ingeniería Comercial (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010005;Profesional con Licenciatura;Ingreso Directo;2017;Las Tres Pascualas;6;1035001003;1035001;Ingeniero Comercial;Licenciado en Ciencias de la Administración;;;;;;;;;;;;;;19;179700;3248000;127034;16;11;8;0;19;22;25;0;47;;I39S2C1J2V2;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Patagonia (Puerto Montt);Puerto Montt;Región de Los Lagos;14;36455;Ingeniería Comercial;Ingeniería Comercial (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010005;Profesional con Licenciatura;Ingreso Directo;2017;Pelluco Alto;4;1035002001;1035002;Ingeniero Comercial;Licenciado en Ciencias de la Administración;;;;;;;;;;;;;;14;179700;2923300;127034;12;4;10;0;14;14;20;0;34;;I39S8C1J2V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Patagonia (Puerto Montt);Puerto Montt;Región de Los Lagos;14;36456;Ingeniería Comercial;Ingeniería Comercial (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010005;Profesional con Licenciatura;Ingreso Directo;2017;Pelluco Alto;6;1035002001;1035002;Ingeniero Comercial;Licenciado en Ciencias de la Administración;;;;;;;;;;;;;;16;179700;2923300;127034;16;13;3;0;16;29;19;0;48;;I39S8C1J2V2;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Santiago;Recoleta;Región Metropolitana;7;36469;Ingeniería Comercial;Ingeniería Comercial (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010005;Profesional con Licenciatura;Ingreso Directo;2017;Bellavista;4;1035006003;1035006;Ingeniero Comercial;Licenciado en Ciencias de la Administración;;;;;;;;;;;;;;45;179700;3897600;127034;36;26;19;0;45;45;36;0;81;;I39S6C1J2V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Santiago;Recoleta;Región Metropolitana;7;36470;Ingeniería Comercial;Ingeniería Comercial (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010005;Profesional con Licenciatura;Ingreso Directo;2017;Bellavista;6;1035006003;1035006;Ingeniero Comercial;Licenciado en Ciencias de la Administración;;;;;;;;;;;;;;41;179700;3897600;127034;32;23;18;0;41;72;50;0;122;;I39S6C1J2V2;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Valdivia;Valdivia;Región de los Ríos;13;36458;Ingeniería Comercial;Ingeniería Comercial (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010005;Profesional con Licenciatura;Ingreso Directo;2017;Valdivia;6;1035005001;1035005;Ingeniero Comercial;Licenciado en Ciencias de la Administración;;;;;;;;;;;;;;;179700;2923300;127034;4;0;0;0;0;4;3;0;7;;I39S7C1J2V2;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Valdivia;Valdivia;Región de los Ríos;13;36457;Ingeniería Comercial;Ingeniería Comercial (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010005;Profesional con Licenciatura;Ingreso Directo;2017;Valdivia;4;1035005001;1035005;Ingeniero Comercial;Licenciado en Ciencias de la Administración;;;;;;;;;;;;;;4;179700;2923300;127034;8;1;3;0;4;9;8;0;17;;I39S7C1J2V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Santiago;Recoleta;Región Metropolitana;7;36475;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas, Marketing;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional con Licenciatura;Ingreso Directo;2017;Bellavista;8;1035006003;1035006;Ingeniero en Administración de Empresas M/ Finanzas, Marketing;Licenciado en Finanzas / Marketing;;;;;;;;;;;;;;;179700;2598400;127034;10;0;0;0;0;24;19;0;43;;I39S6C180J2V3;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Concepción;Concepción;Región del Bío-Bío;10;36466;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010006;Profesional con Licenciatura;Ingreso Directo;2017;Las Tres Pascualas;5;1035001003;1035001;Ingeniero en Administración de Empresas;Licenciado en Administración de Empresas;;;;;;;;;;;;;;15;179700;2598400;127034;14;6;9;0;15;16;30;0;46;;I39S2C180J2V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Concepción;Concepción;Región del Bío-Bío;10;36467;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010006;Profesional con Licenciatura;Ingreso Directo;2017;Las Tres Pascualas;6;1035001003;1035001;Ingeniero en Administración de Empresas;Licenciado en Administración de Empresas;;;;;;;;;;;;;;15;179700;2598400;127034;16;7;8;0;15;19;30;0;49;;I39S2C180J2V2;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Patagonia (Puerto Montt);Puerto Montt;Región de Los Lagos;14;36460;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010006;Profesional con Licenciatura;Ingreso Directo;2017;Pelluco Alto;6;1035002001;1035002;Ingeniero en Administración de Empresas;Licenciado en Administración de Empresas;;;;;;;;;;;;;;15;179700;2598400;127034;12;6;9;0;15;18;33;0;51;;I39S8C180J2V2;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Patagonia (Puerto Montt);Puerto Montt;Región de Los Lagos;14;36459;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010006;Profesional con Licenciatura;Ingreso Directo;2017;Pelluco Alto;5;1035002001;1035002;Ingeniero en Administración de Empresas;Licenciado en Administración de Empresas;;;;;;;;;;;;;;18;179700;2598400;127034;16;6;12;0;18;23;31;0;54;;I39S8C180J2V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Santiago;Recoleta;Región Metropolitana;7;36474;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010006;Profesional con Licenciatura;Ingreso Directo;2017;Bellavista;6;1035006003;1035006;Ingeniero en Administración de Empresas;Licenciado en Administración de Empresas;;;;;;;;;;;;;;73;179700;2923300;127034;56;28;45;0;73;66;120;0;186;;I39S6C180J2V2;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Santiago;Recoleta;Región Metropolitana;7;36461;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010006;Profesional con Licenciatura;Ingreso Directo;2017;Bellavista;5;1035006003;1035006;Ingeniero en Administración de Empresas;Licenciado en Administración de Empresas;;;;;;;;;;;;;;110;179700;2923300;127034;64;57;53;0;110;141;133;0;274;;I39S6C180J2V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Valdivia;Valdivia;Región de los Ríos;13;36477;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010006;Profesional con Licenciatura;Ingreso Directo;2017;Valdivia;6;1035005001;1035005;Ingeniero en Administración de Empresas;Licenciado en Administración de Empresas;;;;;;;;;;;;;;6;179700;2598400;127034;5;4;2;0;6;6;5;0;11;;I39S7C180J2V2;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Valdivia;Valdivia;Región de los Ríos;13;36476;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010006;Profesional con Licenciatura;Ingreso Directo;2017;Valdivia;5;1035005001;1035005;Ingeniero en Administración de Empresas;Licenciado en Administración de Empresas;;;;;;;;;;;;;;2;179700;2598400;127034;5;1;1;0;2;3;11;0;14;;I39S7C180J2V1;Pregrado
2020;1035;U. SAN SEBASTIÁN;Univ.;(b) Universidades Privadas;(c) Univ. Privadas Adscritas SUA;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Concepción;Concepción;Región del Bío-Bío;10;39254;Ingeniería en Comercio Internacional;Ingeniería en Comercio Internacional (P.E.);;Vespertino;Programa Especial;Administración y Comercio;1010010;Profesional con Licenciatura;Ingreso Directo;2018;Las Tres Pascualas;5;1035001003;1035001;Ingeniero en Comercio Internacional;Licenciado en Comercio Internacional;;;;;;;;;;;;;;;179700;2598400;127034;4;0;0;0;0;1;5;0;6;;I39S2C238J2V2;Pregrado
